year,month,day,state,state_code,magnitude,injuries,fatalities,start_latitude,start_longitude,end_latitude,e_longitude,track_length_miles,track_width_yards,states_affected,fc
2004,7,11,WI,55,0,0,0,45.47,-89.85,45.47,-89.85,0.1,10,1,0
2004,7,11,WI,55,0,0,0,45.47,-89.85,45.47,-89.85,0.1,10,1,0
2004,7,11,WI,55,0,0,0,45.47,-89.82,45.47,-89.82,0.1,10,1,0
2004,7,11,WI,55,0,0,0,43.15,-88.75,43.15,-88.75,0.1,25,1,0
2004,7,11,WI,55,0,0,0,43.25,-89.17,43.25,-89.17,0.1,25,1,0
2004,7,12,MD,24,1,0,0,39.5,-75.95,39.52,-75.95,0.5,100,1,0
2004,7,12,MD,24,1,0,0,39.52,-75.95,39.52,-75.95,0.8,200,1,0
2004,7,12,DE,10,0,0,0,39.22,-75.53,39.22,-75.53,0.5,100,1,0
2004,7,12,NE,31,2,0,0,41.98,-98.67,41.97,-98.67,1.5,40,1,0
2004,7,12,NE,31,1,2,0,41.88,-98.67,41.88,-98.68,1.5,20,1,0
2004,7,12,NE,31,2,0,0,41.82,-98.73,41.82,-98.72,1,40,1,0
2004,7,12,NE,31,0,0,0,41.78,-98.97,41.73,-98.98,1,20,1,0
2004,7,12,NE,31,0,0,0,41.22,-98.57,41.22,-98.57,0.1,25,1,0
2004,7,12,MN,27,0,0,0,46.9,-96.58,46.9,-96.58,0.5,25,1,0
2004,7,12,MN,27,1,0,0,46.77,-96.37,46.72,-96.17,10,50,1,0
2004,7,12,MN,27,0,0,0,46.73,-96.15,46.73,-96.15,0.5,25,1,0
2004,7,12,MN,27,1,0,0,46.7,-96.15,46.67,-96.07,5,50,1,0
2004,7,12,MN,27,1,0,0,46.63,-95.97,46.55,-95.72,14,50,1,0
2004,7,12,MN,27,0,0,0,46.52,-95.65,46.5,-95.63,0.5,25,1,0
2004,7,13,IL,17,0,0,0,41.57,-89.35,41.55,-89.35,1,70,1,0
2004,7,13,IL,17,0,0,0,41.55,-89.35,41.53,-89.33,1,70,1,0
2004,7,13,IL,17,4,3,0,40.8,-89.33,40.78,-89.17,9.6,440,1,0
2004,7,13,IL,17,0,0,0,40.63,-89,40.63,-89,0.1,10,1,0
2004,7,13,WI,55,1,0,0,44.1,-87.88,44.05,-87.83,4.2,500,1,0
2004,7,13,WY,56,0,0,0,43.75,-105.47,43.75,-105.47,0.1,10,1,0
2004,7,14,PA,42,1,0,0,40.17,-76.85,40.17,-76.85,5,100,1,0
2004,7,14,PA,42,3,0,0,40.28,-76.58,40.28,-76.58,7.5,500,1,0
2004,7,14,MD,24,1,0,0,38.3,-76.5,38.28,-76.45,3,250,1,0
2004,7,14,AL,1,0,1,0,34.72,-86.63,34.7,-86.65,1,50,1,0
2004,7,14,GA,13,0,0,0,34.35,-84.33,34.33,-84.33,0.2,50,1,0
2004,7,14,AL,1,0,0,0,34.75,-87.97,34.75,-87.97,0.2,60,1,0
2004,7,14,AL,1,0,0,0,34.68,-88.05,34.68,-88.05,0.3,128,1,0
2004,7,14,GA,13,0,0,0,34.17,-84.4,34.17,-84.4,0.1,50,1,0
2004,7,14,MT,30,0,0,0,48.82,-104.5,48.82,-104.5,0.1,10,1,0
2004,7,14,MT,30,0,0,0,48.83,-104.48,48.78,-104.37,6.08,10,1,0
2004,7,14,MT,30,0,0,0,48.87,-104.27,48.87,-104.27,0.1,10,1,0
2004,7,15,SD,46,0,0,0,43.08,-98.43,42.95,-98.37,10,400,1,0
2004,7,15,NE,31,1,0,0,42.45,-98.38,42.43,-98.38,1,20,1,0
2004,7,15,CO,8,0,0,0,37.47,-105.7,37.47,-105.68,1,75,1,0
2004,7,15,NE,31,0,0,0,42.45,-98.25,42.45,-98.25,0.1,80,1,0
2004,7,15,NE,31,0,0,0,42.3,-98.47,42.27,-98.45,1,20,1,0
2004,7,15,ND,38,0,0,0,48.97,-102.6,48.98,-102.58,1,20,1,0
2004,7,16,MO,29,0,0,0,39.23,-94.48,39.23,-94.48,0.5,50,1,0
2004,7,16,WI,55,0,0,0,43.47,-89.33,43.45,-89.32,0.5,30,1,0
2004,7,17,NC,37,0,0,0,34.7,-76.73,34.7,-76.73,0.1,10,1,0
2004,7,17,NC,37,1,0,0,34.75,-76.57,34.8,-76.57,3,35,1,0
2004,7,18,ND,38,0,0,0,47.9,-97.33,47.9,-97.33,0.5,25,1,0
2004,7,18,ND,38,1,0,0,47.8,-97.37,47.7,-97.47,4,50,1,0
2004,7,18,ND,38,2,0,0,47.68,-97.6,47.68,-97.6,3,100,1,0
2004,7,18,ND,38,0,0,0,47.58,-97.38,47.58,-97.37,1,25,1,0
2004,7,18,ND,38,4,0,0,46.78,-98.38,46.62,-98.35,12,200,1,0
2004,7,18,ND,38,0,0,0,47.12,-97.73,47.07,-97.7,1.2,25,1,0
2004,7,18,ND,38,2,0,0,46.98,-97.67,46.93,-97.62,4,100,1,0
2004,7,18,ND,38,0,0,0,46.82,-97.53,46.82,-97.53,0.5,25,1,0
2004,7,19,OR,41,1,0,0,44.88,-119.2,44.88,-119.15,2.2,100,1,0
2004,7,21,MI,26,0,0,0,41.87,-86.33,41.87,-86.33,0.1,15,1,0
2004,7,21,MI,26,0,0,0,41.8,-86.03,41.8,-86.03,0.5,50,1,0
2004,7,24,NV,32,0,0,0,39.63,-119.82,39.63,-119.82,0.1,200,1,0
2004,7,27,NJ,34,1,2,0,39.88,-74.58,39.88,-74.53,2.6,100,1,0
2004,7,27,PA,42,1,0,0,39.98,-76.28,39.98,-76.28,4,100,1,0
2004,7,29,CO,8,0,0,0,40.08,-104.07,40.08,-104.07,0.1,50,1,0
2004,7,30,IN,18,1,0,0,39.57,-85.52,39.57,-85.52,0.3,50,1,0
2004,7,30,IN,18,2,2,0,39.05,-85.42,39.07,-85.38,2,133,1,0
2004,7,31,MN,27,1,0,0,43.63,-96.02,43.63,-96,0.5,100,1,0
2004,7,31,MN,27,0,0,0,43.53,-96.02,43.53,-96,0.5,50,1,0
2004,7,31,SD,46,0,0,0,43.17,-97.02,43.17,-97.02,0.1,50,1,0
2004,7,31,SD,46,1,0,0,43.17,-96.97,43.17,-96.97,0.5,100,1,0
2004,7,1,KS,20,0,0,0,39.07,-98.12,39.08,-98.15,1,75,1,0
2004,7,2,NE,31,0,0,0,41.3,-99.13,41.3,-99.13,0.5,20,1,0
2004,7,2,ND,38,0,0,0,48.48,-99.28,48.48,-99.28,0.5,25,1,0
2004,7,2,ID,16,0,0,0,44,-111.47,44,-111.47,0.2,20,1,0
2004,7,3,ND,38,1,0,0,48.9,-98.12,48.9,-98.12,0.2,75,1,0
2004,7,3,IN,18,0,0,0,41.73,-86.15,41.73,-86.15,0.1,25,1,0
2004,7,3,IL,17,0,0,0,40.15,-89.4,40.15,-89.4,0.1,10,1,0
2004,7,3,IL,17,0,0,0,40.23,-89.4,40.23,-89.4,0.1,10,1,0
2004,7,3,OH,39,0,0,0,39.93,-84.37,39.93,-84.37,0.1,30,1,0
2004,7,4,MO,29,1,0,0,36.97,-94.55,36.97,-94.55,1,150,1,0
2004,7,4,CO,8,0,0,0,37.2,-103.35,37.22,-103.35,2,100,1,0
2004,7,5,MO,29,1,0,0,38.32,-92.53,38.32,-92.53,0.2,125,1,0
2004,7,5,MO,29,1,0,0,38.32,-92.5,38.32,-92.5,0.2,125,1,0
2004,7,5,MO,29,1,0,0,38.35,-92.47,38.35,-92.47,0.2,125,1,0
2004,7,5,IA,19,0,0,0,42.45,-94.63,42.45,-94.63,0.2,30,1,0
2004,7,5,IL,17,1,0,0,41.62,-89.98,41.63,-89.98,0.3,30,1,0
2004,7,5,IA,19,0,0,0,43.23,-92.13,43.25,-92.15,0.2,20,1,0
2004,7,5,IA,19,0,0,0,42.77,-91.67,42.78,-91.67,0.2,20,1,0
2004,7,5,IL,17,0,0,0,38.82,-89.85,38.82,-89.85,0.1,40,1,0
2004,7,5,IL,17,0,0,0,40.78,-89.52,40.78,-89.52,0.1,10,1,0
2004,7,6,LA,22,0,0,0,29.75,-90.82,29.75,-90.82,0.2,25,1,0
2004,7,6,AL,1,0,0,0,34.58,-86.47,34.58,-86.47,0.1,2,1,0
2004,7,6,WI,55,0,0,0,42.57,-89.52,42.57,-89.48,2,50,1,0
2004,7,7,TX,48,0,0,0,29.93,-94.88,29.93,-94.88,0.2,25,1,0
2004,7,7,KS,20,0,0,0,39.5,-97.95,39.5,-97.95,0.5,25,1,0
2004,7,7,CA,6,0,0,0,36.63,-118.35,36.63,-118.35,0,40,1,0
2004,7,7,KS,20,0,0,0,39.07,-98.77,39.07,-98.77,0.5,75,1,0
2004,7,7,KS,20,0,0,0,38.9,-99.02,38.9,-99.02,0.5,75,1,0
2004,7,7,KS,20,0,0,0,39.07,-98.77,39.07,-98.77,0.5,75,1,0
2004,7,7,KS,20,0,0,0,38.85,-98.82,38.85,-98.8,0.5,75,1,0
2004,7,7,KS,20,0,0,0,38.82,-98.82,38.82,-98.82,0.5,75,1,0
2004,7,7,KS,20,0,0,0,39.3,-99.57,39.3,-99.57,0.1,25,1,0
2004,7,7,KS,20,0,0,0,38.83,-98.78,38.83,-98.78,0.5,75,1,0
2004,7,7,KS,20,0,0,0,38.85,-98.8,38.83,-98.78,0.5,75,1,0
2004,7,7,KS,20,0,0,0,38.72,-98.85,38.7,-98.85,0.5,75,1,0
2004,7,7,KS,20,0,0,0,38.73,-98.85,38.73,-98.85,0.5,75,1,0
2004,7,7,KS,20,0,0,0,38.77,-98.73,38.77,-98.73,0.7,100,1,0
2004,7,7,KS,20,0,0,0,38.82,-98.75,38.8,-98.75,0.5,75,1,0
2004,7,7,KS,20,0,0,0,38.77,-98.73,38.75,-98.75,0.9,100,1,0
2004,7,7,KS,20,1,0,0,38.75,-98.85,38.78,-98.73,1.5,125,1,0
2004,7,7,KS,20,0,0,0,38.78,-98.8,38.8,-98.8,0.5,75,1,0
2004,7,7,KS,20,0,0,0,38.78,-98.85,38.78,-98.85,0.5,75,1,0
2004,7,7,KS,20,0,0,0,38.88,-99.05,38.88,-99.05,0.3,50,1,0
2004,7,7,KS,20,0,0,0,38.72,-99.3,38.72,-99.3,0.1,50,1,0
2004,7,7,KS,20,0,0,0,38.68,-98.77,38.68,-98.77,0.5,75,1,0
2004,7,7,KS,20,0,0,0,38.67,-99,38.67,-99.02,0.5,75,1,0
2004,7,7,KS,20,0,0,0,38.53,-98.93,38.53,-98.93,0.5,75,1,0
2004,7,7,KS,20,0,0,0,38.5,-98.77,38.5,-98.77,0.5,75,1,0
2004,7,8,NY,36,0,0,0,44.95,-73.57,44.95,-73.57,0.1,50,1,0
2004,7,8,NE,31,0,0,0,42.9,-103.4,42.9,-103.4,0,30,1,0
2004,8,10,FL,12,0,0,0,26.68,-80.05,26.68,-80.05,0.1,10,1,0
2004,8,10,CO,8,0,0,0,40.83,-104.77,40.83,-104.77,0.1,50,1,0
2004,8,10,CO,8,0,0,0,40.38,-104.85,40.38,-104.85,0.1,50,1,0
2004,8,10,CO,8,0,0,0,38.25,-104.12,38.25,-104.12,0.5,50,1,0
2004,8,10,CO,8,0,0,0,37.38,-102.07,37.38,-102.07,0.4,40,1,0
2004,8,12,SC,45,1,0,0,34.35,-80.87,34.35,-80.83,2,440,1,0
2004,8,12,SC,45,1,0,0,34.67,-80.02,34.68,-79.9,6,440,1,0
2004,8,12,SC,45,0,0,0,33.82,-79.07,33.82,-79.05,1,25,1,0
2004,8,12,SC,45,0,0,0,34.68,-79.68,34.7,-79.65,1.7,25,1,0
2004,8,12,FL,12,0,0,0,27.27,-80.32,27.27,-80.32,0.1,30,1,0
2004,8,12,NC,37,1,0,0,34.82,-79.58,34.88,-79.45,6,50,1,0
2004,8,12,FL,12,1,0,0,29.92,-82.42,29.92,-82.42,1,1,1,0
2004,8,12,FL,12,1,0,0,30.05,-82.08,30.05,-82.08,1,1,1,0
2004,8,12,NC,37,1,4,0,35.3,-79.12,35.33,-79.07,3,100,1,0
2004,8,12,FL,12,2,0,0,30.47,-81.8,30.4,-81.68,7,1,1,0
2004,8,12,FL,12,0,0,0,26.35,-80.08,26.35,-80.08,0.3,15,1,0
2004,8,12,NC,37,1,0,0,36.52,-79.53,36.52,-79.53,0,20,1,0
2004,8,12,VA,51,1,1,0,36.58,-79.42,36.58,-79.42,1,587,1,0
2004,8,12,TX,48,0,0,0,34.58,-102.32,34.58,-102.32,0.1,40,1,0
2004,8,12,TX,48,0,0,0,34.43,-102.45,34.43,-102.45,0.1,40,1,0
2004,8,12,FL,12,0,0,0,26.45,-82.02,26.45,-82.02,0.1,20,1,0
2004,8,12,SC,45,1,0,0,32.78,-79.77,32.78,-79.77,3,100,1,0
2004,8,13,NC,37,2,29,3,34.4,-77.88,34.47,-77.83,5,500,1,0
2004,8,13,NC,37,0,0,0,34.9,-77.53,34.9,-77.53,0.1,30,1,0
2004,8,13,NC,37,1,3,0,34.77,-77.15,34.77,-77.15,0.3,20,1,0
2004,8,13,NC,37,1,0,0,35.48,-76.82,35.48,-76.82,2,30,1,0
2004,8,13,FL,12,2,0,0,26.15,-80.93,26.75,-80.93,42,100,1,0
2004,8,13,FL,12,0,0,0,27.4,-81.67,27.45,-81.65,2,30,1,0
2004,8,13,FL,12,0,0,0,27.9,-81.58,27.92,-81.58,1,30,1,0
2004,8,13,FL,12,0,0,0,28.17,-81.6,28.18,-81.6,1,30,1,0
2004,8,13,FL,12,0,0,0,27.3,-81.85,27.32,-81.85,1,30,1,0
2004,8,13,FL,12,0,0,0,26.58,-81.98,26.58,-81.98,0.2,50,1,0
2004,8,13,FL,12,1,0,0,26.5,-82.18,26.47,-82.17,1.8,100,1,0
2004,8,13,FL,12,1,0,0,27,-82.07,26.97,-82.1,2.5,50,1,0
2004,8,13,FL,12,0,0,0,28.17,-81.1,28.17,-81.1,0.2,30,1,0
2004,8,13,NH,33,0,0,0,43.53,-71.55,43.63,-71.47,7,40,1,0
2004,8,13,FL,12,1,0,0,29.2,-81.02,29.2,-81.02,0.4,40,1,0
2004,8,13,FL,12,0,1,0,29.2,-81,29.2,-81,30,20,1,0
2004,8,13,FL,12,1,0,0,28.3,-81.23,28.3,-81.23,2,200,1,0
2004,8,13,FL,12,1,0,0,28.25,-81.22,28.25,-81.25,2,3000,1,0
2004,8,14,SC,45,0,0,0,33.15,-79.53,33.17,-79.5,3.5,50,1,0
2004,8,14,FL,12,0,0,0,28.6,-82.33,28.63,-82.28,3,40,1,0
2004,8,14,NC,37,0,0,0,34.75,-77.42,34.75,-77.42,0.1,20,1,0
2004,8,14,FL,12,0,0,0,28.28,-82.68,28.28,-82.67,1,30,1,0
2004,8,14,CA,6,0,0,0,34.3,-116.55,34.3,-116.55,1,200,1,0
2004,8,14,CA,6,0,0,0,34.42,-117.57,34.42,-117.57,1,800,1,0
2004,8,14,NC,37,0,0,0,35.47,-76.38,35.47,-76.38,0.2,20,1,0
2004,8,14,NC,37,0,0,0,35.53,-77.38,35.53,-77.38,0.1,20,1,0
2004,8,14,NC,37,0,0,0,35.92,-76.25,35.92,-76.25,0.1,20,1,0
2004,8,14,FL,12,0,0,0,29.57,-82.88,29.57,-82.88,1,30,1,0
2004,8,14,VA,51,0,0,0,36.63,-76.2,36.63,-76.2,0.1,15,1,0
2004,8,14,NC,37,1,0,0,35.95,-75.62,35.95,-75.62,0.2,30,1,0
2004,8,14,CO,8,0,0,0,37.78,-103.38,37.78,-103.38,0.5,30,1,0
2004,8,14,NM,35,0,0,0,34.15,-103.27,35.15,-103.27,0.1,50,1,0
2004,8,15,NC,37,0,0,0,34.83,-76.75,34.85,-76.77,0.2,20,1,0
2004,8,15,GA,13,0,0,0,30.8,-81.55,30.8,-81.55,0,0,1,0
2004,8,15,NE,31,0,0,0,42.3,-102.72,42.3,-102.72,0.1,20,1,0
2004,8,16,KS,20,0,0,0,37.18,-101.3,37.18,-101.3,0.4,100,1,0
2004,8,16,KS,20,0,0,0,37.1,-101.25,37.1,-101.25,0.1,50,1,0
2004,8,16,IA,19,0,0,0,42.53,-93.12,42.55,-93.07,0.6,40,1,0
2004,8,16,IA,19,1,0,0,42.55,-93.08,42.53,-93.05,1.7,75,1,0
2004,8,19,FL,12,0,0,0,26.8,-80.13,26.8,-80.13,0.1,10,1,0
2004,8,20,AL,1,0,0,0,34.82,-86.13,34.82,-86.12,1,30,1,0
2004,8,20,TN,47,0,0,0,35.28,-86.43,35.28,-86.42,1,30,1,0
2004,8,20,MA,25,0,0,0,42.45,-73.25,42.45,-73.25,1,150,1,0
2004,8,21,MA,25,1,0,0,42.08,-71.4,42.07,-71.33,6,40,1,0
2004,8,21,TX,48,0,0,0,30.87,-102.88,30.87,-102.9,0.1,75,1,0
2004,8,21,TX,48,0,0,0,30.8,-102.9,30.8,-102.9,0.2,75,1,0
2004,8,21,KS,20,0,0,0,38.67,-101.85,38.67,-101.85,0.2,50,1,0
2004,8,22,CO,8,0,0,0,38.15,-102.97,38.15,-102.97,0.5,50,1,0
2004,8,23,MT,30,0,0,0,48.32,-105.65,48.32,-105.65,0.1,10,1,0
2004,8,23,SD,46,0,0,0,44.58,-96.57,44.58,-96.55,0.5,100,1,0
2004,8,23,KS,20,0,0,0,39.05,-95.87,39.05,-95.87,0.3,50,1,0
2004,8,23,ND,38,0,0,0,46.83,-101.05,46.83,-101.05,0,30,1,0
2004,8,23,ND,38,0,0,0,47.12,-101.52,47.12,-101.52,0,20,1,0
2004,8,23,KS,20,0,0,0,38.88,-95.42,38.88,-95.42,0.2,40,1,0
2004,8,24,IL,17,0,0,0,38.9,-90.17,38.9,-90.17,1.2,50,1,0
2004,8,24,FL,12,0,0,0,27.73,-82.75,27.73,-82.75,0.8,20,1,0
2004,8,24,IL,17,0,0,0,41.87,-88.65,41.85,-88.63,2.8,100,1,0
2004,8,24,IL,17,0,0,0,42.08,-88.58,42.12,-88.58,0.1,10,1,0
2004,8,24,IL,17,0,0,0,41.97,-88.47,41.97,-88.47,0.1,10,1,0
2004,8,24,IL,17,0,0,0,42.33,-88.32,42.33,-88.32,0.8,20,1,0
2004,8,25,ID,16,0,0,0,43.73,-116.68,43.73,-116.68,0,16,1,0
2004,8,25,ID,16,0,0,0,43.87,-116.67,43.87,-116.67,0,16,1,0
2004,8,25,MI,26,0,0,0,42.63,-85.02,42.63,-85.02,0.2,30,1,0
2004,8,25,KS,20,0,0,0,38.83,-95.63,38.83,-95.63,0.2,20,1,0
2004,8,25,ND,38,0,0,0,48.2,-101.42,48.17,-101.38,0,20,1,0
2004,8,26,MT,30,0,0,0,46.28,-108.53,46.28,-108.53,0,0,1,0
2004,8,26,CO,8,1,0,0,40.85,-107.35,40.87,-107.35,1.5,130,1,0
2004,8,26,IA,19,0,0,0,42.75,-94.22,42.75,-94.22,0.5,50,1,0
2004,8,26,IA,19,2,0,0,40.65,-95.6,40.67,-95.55,3,880,1,0
2004,8,26,IL,17,0,0,0,39.67,-89.73,39.67,-89.73,0.1,10,1,0
2004,8,26,IA,19,0,0,0,40.67,-95.28,40.67,-95.25,2,100,1,0
2004,8,26,IA,19,2,0,0,40.67,-95.2,40.65,-95.03,7,1200,1,0
2004,8,26,IA,19,0,0,0,41.88,-93.43,41.88,-93.43,0.5,50,1,0
2004,8,26,IA,19,0,0,0,41.9,-93.43,41.9,-93.43,0.5,50,1,0
2004,8,26,IA,19,1,0,0,41.92,-93.1,41.93,-93.05,3,30,1,0
2004,8,26,MO,29,0,0,0,40.37,-95.08,40.37,-95.08,0.1,50,1,0
2004,8,26,IA,19,1,0,0,42.07,-91.62,42.07,-91.62,0,40,1,0
2004,8,26,IA,19,1,0,0,42.08,-91.5,42.1,-91.48,0.8,40,1,0
2004,8,26,IA,19,1,0,0,42.35,-91.25,42.38,-91.22,4.2,440,1,0
2004,8,26,MO,29,0,0,0,40.4,-94.57,40.4,-94.57,0.1,50,1,0
2004,8,27,MI,26,0,0,0,43.72,-85.07,43.72,-85.07,0.2,30,1,0
2004,8,27,KS,20,0,0,0,37.37,-97.12,37.37,-97.12,0.5,55,1,0
2004,8,27,KS,20,0,0,0,37.22,-97.4,37.22,-97.4,0,55,1,0
2004,8,27,KS,20,0,0,0,37.28,-97.15,37.28,-97.15,0.5,55,1,0
2004,8,27,KS,20,2,0,0,37.27,-97.4,37.22,-97.4,3,110,1,0
2004,8,28,TX,48,0,0,0,29.3,-94.82,29.3,-94.82,0.2,25,1,0
2004,8,29,NC,37,0,0,0,34.75,-79.45,34.75,-79.45,0.5,20,1,0
2004,8,29,NC,37,0,0,0,35.28,-78.93,35.28,-78.93,0.5,20,1,0
2004,8,29,SC,45,1,0,0,34.75,-79.8,34.77,-79.78,1,300,1,0
2004,8,29,NC,37,0,0,0,34.98,-79.18,34.98,-79.18,1,50,1,0
2004,8,29,MN,27,0,0,0,47.53,-96.83,47.53,-96.8,2,25,1,0
2004,8,29,MN,27,0,0,0,46.08,-94.95,46.08,-94.95,0.1,30,1,0
2004,8,29,MN,27,0,0,0,46.05,-94.85,46.05,-94.85,0.1,30,1,0
2004,8,30,VA,51,0,0,0,37.13,-77.73,37.15,-77.77,2,50,1,0
2004,8,30,VA,51,0,0,0,37.08,-78.05,37.08,-78.05,1,50,1,0
2004,8,30,VA,51,0,0,0,37.23,-76.95,37.28,-77.03,4,50,1,0
2004,8,30,VA,51,0,0,0,37.3,-77.3,37.3,-77.3,1,50,1,0
2004,8,30,VA,51,0,0,0,37.3,-77.38,37.37,-77.48,7,50,1,0
2004,8,30,VA,51,0,0,0,37.2,-76.78,37.23,-76.82,3,50,1,0
2004,8,30,VA,51,0,0,0,37.22,-76.82,37.22,-76.82,0.2,20,1,0
2004,8,30,VA,51,0,0,0,37.55,-77.45,37.55,-77.45,0.5,50,1,0
2004,8,30,VA,51,0,0,0,37.13,-76.4,37.13,-76.4,0.5,50,1,0
2004,8,30,VA,51,0,0,0,37.02,-76.35,37.02,-76.35,0.2,20,1,0
2004,8,30,VA,51,0,0,0,37.12,-76.4,37.13,-76.43,1.7,40,1,0
2004,8,30,VA,51,0,0,0,37.22,-76.43,37.22,-76.43,0.1,40,1,0
2004,8,30,VA,51,0,0,0,37.55,-76.98,37.53,-77.1,6,50,1,0
2004,8,30,VA,51,0,0,0,37.57,-77.1,37.6,-77.18,4,40,1,0
2004,8,30,NM,35,0,0,0,34.67,-106.8,34.67,-106.8,0.1,50,1,0
2004,8,2,MN,27,0,0,0,46.53,-96.28,46.53,-96.28,0.5,25,1,0
2004,8,2,MN,27,1,0,0,46.52,-96.17,46.4,-96.22,7,100,1,0
2004,8,2,MN,27,1,0,0,46.43,-95.85,46.42,-95.58,12,100,1,0
2004,8,2,TN,47,0,0,0,35.17,-84.73,35.17,-84.73,0.3,30,1,0
2004,8,2,NE,31,0,0,0,43,-101.95,43,-101.95,0.1,20,1,0
2004,8,3,IA,19,0,0,0,42.22,-93.42,42.23,-93.43,0.7,50,1,0
2004,8,3,IA,19,1,0,0,42.18,-93.28,42.17,-93.27,3,100,1,0
2004,8,3,NY,36,0,0,0,43,-74.55,43,-74.55,0.1,10,1,0
2004,8,3,IA,19,1,0,0,42.12,-93,42.12,-92.9,5,100,1,0
2004,8,4,IN,18,0,0,0,39.2,-86.6,39.2,-86.6,0.1,10,1,0
2004,8,4,FL,12,0,0,0,28.08,-80.57,28.08,-80.57,2,30,1,0
2004,8,4,PA,42,0,0,0,40.3,-79.5,40.3,-79.5,0.1,30,1,0
2004,8,4,PA,42,0,0,0,40.25,-76.92,40.25,-76.92,1,75,1,0
2004,8,4,PA,42,1,0,0,40.22,-77.35,40.22,-77.35,2.5,125,1,0
2004,8,4,PA,42,1,0,0,40.27,-76.78,40.27,-76.78,2,400,1,0
2004,8,4,PA,42,1,0,0,40.23,-76.72,40.23,-76.72,2,200,1,0
2004,8,4,PA,42,0,0,0,40.17,-76.45,40.17,-76.45,2,100,1,0
2004,8,4,PA,42,0,0,0,39.87,-76.53,39.87,-76.53,0.8,25,1,0
2004,8,6,SD,46,0,0,0,43.28,-102.88,43.28,-102.88,0.1,10,1,0
2004,8,6,SD,46,0,0,0,43.47,-101.67,43.47,-101.67,0.1,10,1,0
2004,8,6,SD,46,1,0,0,43.1,-102.13,43.1,-102.13,0.2,20,1,0
2004,8,6,SD,46,0,0,0,43.57,-101.68,43.57,-101.68,0.2,10,1,0
2004,8,6,SD,46,0,0,0,43,-102.27,43,-102.27,0.1,10,1,0
2004,8,6,SD,46,0,0,0,43.05,-102.37,43.05,-102.37,0.1,10,1,0
2004,8,6,SD,46,0,0,0,43.25,-101.98,43.25,-101.98,0.1,10,1,0
2004,8,6,FL,12,0,0,0,27.5,-80.38,27.5,-80.38,0.2,30,1,0
2004,8,7,CO,8,0,0,0,38.32,-103.33,38.3,-103.32,1,75,1,0
2004,8,7,CO,8,0,0,0,38.3,-103.23,38.3,-103.22,1,75,1,0
2004,8,7,CO,8,0,0,0,38.12,-102.98,38.13,-102.97,1,75,1,0
2004,8,7,CO,8,0,0,0,38.05,-102.32,38.05,-102.32,0.5,50,1,0
2004,8,8,FL,12,0,0,0,29.22,-81.03,29.22,-81.03,0.1,20,1,0
2004,8,8,MN,27,0,0,0,48.72,-96.6,48.73,-96.58,2,25,1,0
2004,8,8,MN,27,1,0,0,48.22,-96.18,48.2,-96.13,1,50,1,0
2004,8,8,ND,38,0,0,0,48.97,-97.53,48.97,-97.53,0.3,25,1,0
2004,8,8,ND,38,0,0,0,48.98,-97.25,48.98,-97.25,0.3,25,1,0
2004,8,8,IA,19,0,0,0,42.25,-94.35,42.25,-94.35,0.1,25,1,0
2004,8,8,ME,23,0,0,0,43.77,-70.53,43.77,-70.53,0.2,10,1,0
2004,8,8,MN,27,0,0,0,45.45,-93.52,45.45,-93.52,0.1,30,1,0
2004,8,8,MN,27,0,0,0,47.73,-95.18,47.73,-95.17,0.5,25,1,0
2004,8,8,MN,27,0,0,0,48.67,-96.93,48.67,-96.93,0.2,25,1,0
2004,8,8,MN,27,0,0,0,47.6,-94.78,47.6,-94.78,0.3,25,1,0
2004,8,8,MN,27,0,0,0,48.57,-96.6,48.57,-96.6,0.3,25,1,0
2004,8,8,MN,27,0,0,0,48.58,-96.57,48.58,-96.57,0.3,25,1,0
2004,8,9,CO,8,0,0,0,39.05,-104.28,39.05,-104.28,0.5,50,1,0
2004,8,9,CO,8,0,0,0,39.37,-104.03,39.37,-104.03,0.1,50,1,0
2004,8,9,CO,8,0,0,0,39.47,-104.1,39.47,-104.1,0.1,50,1,0
2004,8,9,CO,8,0,0,0,39.47,-104.03,39.47,-104.03,0.1,50,1,0
2004,8,9,CO,8,0,0,0,39.32,-104.03,39.32,-104.03,0.2,100,1,0
2004,8,9,CO,8,0,0,0,39.18,-104.05,39.18,-104.05,0.1,50,1,0
2004,9,10,NC,37,0,0,0,33.97,-78.03,33.97,-78.03,0,30,1,0
2004,9,10,NC,37,0,0,0,33.93,-78.1,33.93,-78.1,0.2,25,1,0
2004,9,13,WA,53,0,0,0,45.82,-122.77,45.82,-122.77,1,30,1,0
2004,9,14,WY,56,0,0,0,43.93,-104.87,43.93,-104.87,0.1,10,1,0
2004,9,14,WY,56,0,0,0,43.68,-104.85,43.68,-104.85,0.5,10,1,0
2004,9,14,SD,46,0,0,0,43.22,-103.85,43.22,-103.85,0.1,10,1,0
2004,9,15,FL,12,0,0,0,30.3,-87.48,30.3,-87.55,5,30,2,0
2004,9,15,FL,12,0,0,0,30.3,-87.48,30.28,-87.45,2,30,2,0
2004,9,15,AL,1,0,0,0,30.28,-87.5,30.3,-87.55,3,30,2,0
2004,9,15,FL,12,0,0,0,30.33,-87,30.35,-87.18,12,30,1,0
2004,9,15,FL,12,0,0,0,29.92,-85.38,29.95,-85.42,3,100,1,0
2004,9,15,FL,12,1,7,1,30.1,-85.75,30.17,-85.73,5,200,1,0
