fid,USGS_ID,Date_Min,lsyear,Fatalities,Confidence,cleanedtype,LS_Type,LS_Type_Category,latitude,longitude
84360,pt84360,9/6/2004,2004,,5,,Debris Flow,Debris,35.25387251,-83.12314326
84363,pt84363,9/6/2004,2004,,5,,Debris Flow,Debris,35.26069453,-83.04664059
84364,pt84364,9/6/2004,2004,,5,,Debris Flow,Debris,35.26016845,-83.04767112
84365,pt84365,9/6/2004,2004,,5,,Debris Flow,Debris,35.21442575,-83.16310948
84366,pt84366,9/6/2004,2004,,5,,Debris Flow,Debris,35.21390163,-83.16317326
84367,pt84367,9/6/2004,2004,,5,,Debris Flow,Debris,35.21374721,-83.16321118
84369,pt84369,9/6/2004,2004,,5,,Debris Flow,Debris,35.21417054,-83.16331315
84371,pt84371,9/6/2004,2004,,5,,Debris Flow,Debris,35.25595572,-83.11747584
84373,pt84373,9/6/2004,2004,,5,,Debris Flow,Debris,35.20150946,-83.14563069
84377,pt84377,9/6/2004,2004,,5,,Debris Flow,Debris,35.2416192,-83.1332214
84378,pt84378,9/6/2004,2004,,5,,Debris Flow,Debris,35.24793591,-83.13971134
84379,pt84379,9/6/2004,2004,,5,,Debris Flow,Debris,35.24191379,-83.13255649
84383,pt84383,9/6/2004,2004,,5,,Debris Flow,Debris,35.23665864,-83.12820991
84384,pt84384,9/6/2004,2004,,5,,Debris Flow,Debris,35.23647881,-83.12736975
84391,pt84391,9/6/2004,2004,,5,,Debris Flow,Debris,35.27430785,-83.10478136
84403,pt84403,9/6/2004,2004,,5,,Debris Flow,Debris,35.1838268,-83.20511282
84404,pt84404,9/6/2004,2004,,5,,Debris Flow,Debris,35.2287123,-83.16603972
84405,pt84405,9/6/2004,2004,,5,,Debris Flow,Debris,35.21651233,-83.15832097
84406,pt84406,9/6/2004,2004,,5,,Debris Flow,Debris,35.21775647,-83.14814124
84407,pt84407,9/6/2004,2004,,5,,Debris Flow,Debris,35.23504697,-83.13291458
84408,pt84408,9/6/2004,2004,,5,,Debris Flow,Debris,35.23521178,-83.13275545
84409,pt84409,9/6/2004,2004,,5,,Debris Flow,Debris,35.23558357,-83.13249133
84410,pt84410,9/6/2004,2004,,5,,Debris Flow,Debris,35.2441397,-83.11784543
84411,pt84411,9/6/2004,2004,,5,,Debris Flow,Debris,35.20983842,-83.11773649
84412,pt84412,9/6/2004,2004,,5,,Debris Flow,Debris,35.14216699,-83.08007437
84413,pt84413,9/6/2004,2004,,5,,Debris Flow,Debris,35.13319081,-83.06829559
84414,pt84414,9/6/2004,2004,,5,,Debris Flow,Debris,35.13383985,-83.04599846
84415,pt84415,9/6/2004,2004,,5,,Debris Flow,Debris,35.22755549,-83.02101967
84416,pt84416,9/6/2004,2004,,5,,Debris Flow,Debris,35.23547084,-83.00809244
84417,pt84417,9/6/2004,2004,,5,,Debris Flow,Debris,35.2402346,-83.03980872
84420,pt84420,9/6/2004,2004,,5,,Debris Flow,Debris,35.47887022,-83.15971297
84421,pt84421,9/6/2004,2004,,5,,Debris Flow,Debris,35.4774475,-83.15573569
84422,pt84422,9/6/2004,2004,,5,,Debris Flow,Debris,35.44952223,-83.18295046
84423,pt84423,9/6/2004,2004,,5,,Debris Flow,Debris,35.30019879,-83.26932141
84426,pt84426,9/6/2004,2004,,5,,Debris Flow,Debris,35.25228799,-83.02080028
84499,pt84499,9/6/2004,2004,,5,,Debris Flow,Debris,35.79539619,-82.253412
84531,pt84531,9/6/2004,2004,,5,,Debris Flow,Debris,35.40229933,-82.82876071
84534,pt84534,9/6/2004,2004,,5,,Debris Flow,Debris,36.02503818,-82.70067866
84535,pt84535,9/6/2004,2004,,5,,Debris Flow,Debris,36.02492107,-82.69827672
84537,pt84537,9/6/2004,2004,,5,,Debris Flow,Debris,35.83415052,-82.25672019
84541,pt84541,9/6/2004,2004,,5,,Debris Flow,Debris,36.06932063,-81.6695331
84542,pt84542,9/6/2004,2004,,5,,Debris Flow,Debris,36.0696396,-81.6698203
84543,pt84543,9/6/2004,2004,,5,,Debris Flow,Debris,36.07087933,-81.67021883
84544,pt84544,9/6/2004,2004,,5,,Debris Flow,Debris,36.07141774,-81.67005032
84545,pt84545,9/6/2004,2004,,5,,Debris Flow,Debris,36.07488921,-81.67264681
84547,pt84547,9/6/2004,2004,,5,,Debris Flow,Debris,36.07655123,-81.67100332
84563,pt84563,9/6/2004,2004,,5,,Debris Flow,Debris,35.83231333,-82.25558261
84784,pt84784,9/6/2004,2004,,5,,Debris Flow,Debris,35.21963199,-82.29657836
86876,pt86876,9/6/2004,2004,,5,,Debris Flow,Debris,35.95896795,-81.87074344
86896,pt86896,9/6/2004,2004,,8,,Debris Flow,Debris,35.17215124,-82.61137465
86902,pt86902,9/6/2004,2004,,5,,Debris Flow,Debris,35.42604276,-82.69946159
89414,pt89414,9/6/2004,2004,,8,,Debris Flow,Debris,35.28149502,-82.89385591
89669,pt89669,9/6/2004,2004,,8,,Debris Flow,Debris,35.58085318,-82.09047694
89689,pt89689,9/6/2004,2004,,8,,Debris Flow,Debris,35.57992733,-82.08915084
81364,pt81364,9/8/2004,2004,,5,,Debris Flow,Debris,36.21094713,-81.64228826
81365,pt81365,9/8/2004,2004,,5,,Debris Flow,Debris,36.21071713,-81.64206826
84312,pt84312,9/8/2004,2004,,5,,Debris Flow,Debris,35.23454457,-82.52452375
81269,pt81269,9/16/2004,2004,,5,,Debris Flow,Debris,35.24598828,-83.06271908
81296,pt81296,9/16/2004,2004,,5,,Debris Flow,Debris,35.16392049,-83.55251303
81306,pt81306,9/16/2004,2004,,5,,Debris Flow,Debris,35.03063852,-83.01610027
81387,pt81387,9/16/2004,2004,,5,,Debris Flow,Debris,35.10155863,-83.31489811
81388,pt81388,9/16/2004,2004,,5,,Debris Flow,Debris,35.11758838,-83.29831885
81398,pt81398,9/16/2004,2004,,5,,Debris Flow,Debris,35.68226434,-82.90970017
81399,pt81399,9/16/2004,2004,,5,,Debris Flow,Debris,35.59079801,-82.67031981
81404,pt81404,9/16/2004,2004,,5,,Debris Flow,Debris,35.19371861,-83.25965859
81414,pt81414,9/16/2004,2004,,5,,Debris Flow,Debris,35.5896232,-82.67053486
81415,pt81415,9/16/2004,2004,,5,,Debris Flow,Debris,35.58917801,-82.67135982
81416,pt81416,9/16/2004,2004,,5,,Debris Flow,Debris,35.58849801,-82.67089982
81417,pt81417,9/16/2004,2004,,5,,Debris Flow,Debris,35.58688801,-82.67130982
81421,pt81421,9/16/2004,2004,,5,,Debris Flow,Debris,35.75595766,-82.79023912
81422,pt81422,9/16/2004,2004,,5,,Debris Flow,Debris,35.0982316,-83.15161813
81424,pt81424,9/16/2004,2004,,5,,Debris Flow,Debris,35.45186994,-82.73426634
81426,pt81426,9/16/2004,2004,,5,,Debris Flow,Debris,35.59915996,-82.72799373
81428,pt81428,9/16/2004,2004,,5,,Debris Flow,Debris,35.16822803,-83.5210381
81483,pt81483,9/16/2004,2004,,5,,Debris Flow,Debris,35.21665825,-83.61110761
81568,pt81568,9/16/2004,2004,,5,,Debris Flow,Debris,35.53949809,-82.79499987
82030,pt82030,9/16/2004,2004,,5,,Debris Flow,Debris,35.21096826,-83.55151774
82173,pt82173,9/16/2004,2004,,5,,Debris Flow,Debris,35.46634811,-82.69697309
82455,pt82455,9/16/2004,2004,,5,,Debris Flow,Debris,35.46503211,-82.69761209
82456,pt82456,9/16/2004,2004,,5,,Debris Flow,Debris,35.46218411,-82.69589009
82460,pt82460,9/16/2004,2004,,5,,Debris Flow,Debris,35.44760112,-82.74894212
82514,pt82514,9/16/2004,2004,,5,,Debris Flow,Debris,35.50003906,-82.633541
84240,pt84240,9/16/2004,2004,,5,,Debris Flow,Debris,35.09845534,-83.15166529
84374,pt84374,9/16/2004,2004,,5,,Debris Flow,Debris,35.16435494,-83.1208022
84552,pt84552,9/16/2004,2004,,5,,Debris Flow,Debris,35.16297673,-83.55271438
84764,pt84764,9/16/2004,2004,,5,,Debris Flow,Debris,35.40743293,-82.18351976
86880,pt86880,9/16/2004,2004,,5,,Debris Flow,Debris,35.28859364,-82.68741919
88817,pt88817,9/16/2004,2004,,8,,Debris Flow,Debris,35.23359859,-82.67739471
88846,pt88846,9/16/2004,2004,,8,,Debris Flow,Debris,35.23405554,-82.67610482
118,pt118,9/22/2004,2004,,5,,Debris Flow,Debris,59.40855505,-135.9143971
119,pt119,9/29/2004,2004,,5,,Debris Flow,Debris,59.40855505,-135.9143971
4024,pt4024,9/30/2004,2004,,5,,Debris Flow,Debris,59.40855505,-135.9143971
3391,pt3391,10/1/2004,2004,,5,,Debris Flow,Debris,59.40855505,-135.9143971
108,pt108,10/6/2004,2004,,5,,Debris Flow,Debris,59.40855505,-135.9143971
120,pt120,10/6/2004,2004,,5,,Debris Flow,Debris,59.40855505,-135.9143971
4131,pt4131,10/6/2004,2004,,5,,Debris Flow,Debris,59.40855505,-135.9143971
4417,pt4417,10/7/2004,2004,,5,,Debris Flow,Debris,59.40855505,-135.9143971
4560,pt4560,10/7/2004,2004,,5,,Debris Flow,Debris,59.40855505,-135.9143971
121,pt121,10/8/2004,2004,,5,,Debris Flow,Debris,59.40855505,-135.9143971
4400,pt4400,10/8/2004,2004,,5,,Debris Flow,Debris,59.40855505,-135.9143971
3280,pt3280,10/9/2004,2004,,5,,Debris Flow,Debris,59.40855505,-135.9143971
4191,pt4191,10/9/2004,2004,,5,,Debris Flow,Debris,59.40855505,-135.9143971
122,pt122,10/12/2004,2004,,5,,Debris Flow,Debris,59.40855505,-135.9143971
4026,pt4026,10/12/2004,2004,,5,,Debris Flow,Debris,59.40855505,-135.9143971
2846,pt2846,10/14/2004,2004,,5,,Debris Flow,Debris,59.40855505,-135.9143971
3141,pt3141,10/14/2004,2004,,5,,Debris Flow,Debris,59.40855505,-135.9143971
3121,pt3121,10/15/2004,2004,,5,,Debris Flow,Debris,59.40855505,-135.9143971
4090,pt4090,10/15/2004,2004,,5,,Debris Flow,Debris,59.40855505,-135.9143971
84769,pt84769,11/25/2004,2004,,5,,Debris Flow,Debris,35.5278767,-83.09926581
81487,pt81487,11/26/2004,2004,,5,,Debris Flow,Debris,35.52779853,-83.00909976
103316,pt103316,1/1/2005,2005,,5,,debris flow,Debris,43.76888837,-123.9135582
90523,pt90523,4/3/2005,2005,0,5,,Debris flow,Debris,40.557396,-75.08126526
90524,pt90524,4/3/2005,2005,0,5,,Debris flow,Debris,40.97929809,-74.54715616
90568,pt90568,4/3/2005,2005,0,5,,Debris flow,Debris,41.19656652,-74.51975931
81292,pt81292,6/13/2005,2005,,5,,Debris Flow,Debris,35.9463111,-81.94023184
90563,pt90563,7/17/2005,2005,0,5,,Debris flow,Debris,40.34138344,-74.44776557
81558,pt81558,8/22/2005,2005,,5,,Debris Flow,Debris,35.32269903,-83.21369805
81559,pt81559,8/22/2005,2005,,5,,Debris Flow,Debris,35.319699,-83.21069809
4163,pt4163,9/20/2005,2005,,5,,Debris Flow,Debris,59.39088732,-135.8618262
134,pt134,9/21/2005,2005,,5,,Debris Flow,Debris,59.40855505,-135.9143971
4385,pt4385,9/29/2005,2005,,5,,Debris Flow,Debris,59.40855505,-135.9143971
2965,pt2965,9/30/2005,2005,,5,,Debris Flow,Debris,59.40855505,-135.9143971
3434,pt3434,10/4/2005,2005,,5,,Debris Flow,Debris,59.40855505,-135.9143971
4383,pt4383,10/7/2005,2005,,5,,Debris Flow,Debris,59.40855505,-135.9143971
90601,pt90601,10/8/2005,2005,0,5,,Debris flow,Debris,40.24927648,-74.24673927
90674,pt90674,10/8/2005,2005,0,5,,Debris flow,Debris,40.88172819,-74.09203415
193826,pt193826,10/17/2005,2005,,3,,debris flow,Debris,34.21226969,-118.304056
193827,pt193827,10/17/2005,2005,,3,,debris flow,Debris,34.21046298,-118.3043538
193828,pt193828,10/17/2005,2005,,3,,debris flow,Debris,34.20979887,-118.3032039
193829,pt193829,10/17/2005,2005,,3,,debris flow,Debris,34.20779843,-118.3005138
193830,pt193830,10/17/2005,2005,,3,,debris flow,Debris,34.20545198,-118.2996231
193831,pt193831,10/17/2005,2005,,3,,debris flow,Debris,34.20265701,-118.2985084
4463,pt4463,11/24/2005,2005,,5,,Debris Flow,Debris,59.39124152,-135.8628939
4516,pt4516,11/25/2005,2005,,5,,Debris Flow,Debris,59.40855505,-135.9143971
2997,pt2997,11/26/2005,2005,,5,,Debris Flow,Debris,59.40855505,-135.9143971
4347,pt4347,11/27/2005,2005,,5,,Debris Flow,Debris,59.40855505,-135.9143971
3438,pt3438,11/29/2005,2005,,5,,Debris Flow,Debris,59.39124152,-135.8628939
4318,pt4318,11/30/2005,2005,,5,,Debris Flow,Debris,59.39124152,-135.8628939
3061,pt3061,12/1/2005,2005,,5,,Debris Flow,Debris,59.40855505,-135.9143971
3216,pt3216,12/2/2005,2005,,5,,Debris Flow,Debris,59.40855505,-135.9143971
2805,pt2805,12/3/2005,2005,,5,,Debris Flow,Debris,59.40855505,-135.9143971
4088,pt4088,12/4/2005,2005,,5,,Debris Flow,Debris,59.40855505,-135.9143971
2905,pt2905,12/9/2005,2005,,5,,Debris Flow,Debris,59.40855505,-135.9143971
193891,pt193891,12/9/2005,2005,,3,,debris flow,Debris,34.28167919,-118.1959814
193906,pt193906,12/9/2005,2005,,3,,debris flow,Debris,34.26566341,-118.1829921
193907,pt193907,12/9/2005,2005,,3,,debris flow,Debris,34.2654013,-118.1821195
193908,pt193908,12/9/2005,2005,,3,,debris flow,Debris,34.264958,-118.1789906
193910,pt193910,12/9/2005,2005,,3,,debris flow,Debris,34.26271925,-118.1890332
193924,pt193924,12/9/2005,2005,,3,,debris flow,Debris,34.25245336,-118.1968166
4370,pt4370,12/14/2005,2005,,5,,Debris Flow,Debris,59.3738712,-135.8353625
90686,pt90686,1/1/2006,2006,0,5,,Debris flow,Debris,41.10486037,-74.95977862
193892,pt193892,1/16/2006,2006,,3,,debris flow,Debris,34.28167919,-118.1959814
3218,pt3218,5/3/2006,2006,,5,,Debris Flow,Debris,59.40855505,-135.9143971
2865,pt2865,5/4/2006,2006,,5,,Debris Flow,Debris,59.40855505,-135.9143971
4415,pt4415,5/4/2006,2006,,5,,Debris Flow,Debris,59.40855505,-135.9143971
2894,pt2894,5/5/2006,2006,,5,,Debris Flow,Debris,59.40855505,-135.9143971
4056,pt4056,5/6/2006,2006,,5,,Debris Flow,Debris,59.40855505,-135.9143971
4349,pt4349,5/9/2006,2006,,5,,Debris Flow,Debris,59.40855505,-135.9143971
2957,pt2957,5/10/2006,2006,,5,,Debris Flow,Debris,59.40855505,-135.9143971
3424,pt3424,5/11/2006,2006,,5,,Debris Flow,Debris,59.40855505,-135.9143971
4449,pt4449,5/12/2006,2006,,5,,Debris Flow,Debris,59.40855505,-135.9143971
4226,pt4226,5/13/2006,2006,,5,,Debris Flow,Debris,59.40855505,-135.9143971
3139,pt3139,5/17/2006,2006,,5,,Debris Flow,Debris,59.40855505,-135.9143971
2844,pt2844,5/18/2006,2006,,5,,Debris Flow,Debris,59.40855505,-135.9143971
4240,pt4240,5/19/2006,2006,,5,,Debris Flow,Debris,59.40855505,-135.9143971
2999,pt2999,5/20/2006,2006,,5,,Debris Flow,Debris,59.40855505,-135.9143971
4504,pt4504,5/20/2006,2006,,5,,Debris Flow,Debris,59.37072673,-135.8319334
2878,pt2878,5/23/2006,2006,,5,,Debris Flow,Debris,59.3849663,-135.8475887
3119,pt3119,5/23/2006,2006,,5,,Debris Flow,Debris,59.40855505,-135.9143971
3456,pt3456,5/24/2006,2006,,5,,Debris Flow,Debris,59.40855505,-135.9143971
4362,pt4362,5/24/2006,2006,,5,,Debris Flow,Debris,59.39104425,-135.8623282
3110,pt3110,5/25/2006,2006,,5,,Debris Flow,Debris,59.40855505,-135.9143971
3182,pt3182,5/26/2006,2006,,5,,Debris Flow,Debris,59.40855505,-135.9143971
3379,pt3379,5/26/2006,2006,,5,,Debris Flow,Debris,59.40963646,-135.9168734
4180,pt4180,5/31/2006,2006,,5,,Debris Flow,Debris,59.40855505,-135.9143971
3015,pt3015,6/1/2006,2006,,5,,Debris Flow,Debris,59.40855505,-135.9143971
3389,pt3389,6/2/2006,2006,,5,,Debris Flow,Debris,59.40855505,-135.9143971
90683,pt90683,6/29/2006,2006,0,5,,Debris flow,Debris,41.09482598,-74.57931663
90567,pt90567,7/22/2006,2006,0,5,,Debris flow,Debris,40.91874239,-74.03431921
22026,pt22026,7/30/2006,2006,,5,,Debris Flow,Debris,32.35767245,-110.7600958
22027,pt22027,7/30/2006,2006,,5,,Debris Flow,Debris,32.9163542,-110.5238436
22419,pt22419,7/30/2006,2006,,5,,Debris Flow,Debris,32.32622848,-110.7602223
22421,pt22421,7/30/2006,2006,,5,,Debris Flow,Debris,32.91411164,-110.5233782
22819,pt22819,7/30/2006,2006,,5,,Debris Flow,Debris,32.3580031,-110.7612177
22821,pt22821,7/30/2006,2006,,5,,Debris Flow,Debris,32.90783937,-110.5151505
22822,pt22822,7/30/2006,2006,,5,,Debris Flow,Debris,32.90817702,-110.515363
22824,pt22824,7/30/2006,2006,,5,,Debris Flow,Debris,32.36179647,-110.7611542
22826,pt22826,7/30/2006,2006,,5,,Debris Flow,Debris,32.90878965,-110.5160868
22827,pt22827,7/30/2006,2006,,5,,Debris Flow,Debris,32.33464723,-110.7618637
22828,pt22828,7/30/2006,2006,,5,,Debris Flow,Debris,32.90925326,-110.516782
22829,pt22829,7/30/2006,2006,,5,,Debris Flow,Debris,32.34882479,-110.7651701
22831,pt22831,7/30/2006,2006,,5,,Debris Flow,Debris,32.90946293,-110.516907
22832,pt22832,7/30/2006,2006,,5,,Debris Flow,Debris,32.90974604,-110.516771
22833,pt22833,7/30/2006,2006,,5,,Debris Flow,Debris,32.90983278,-110.5181155
22834,pt22834,7/30/2006,2006,,5,,Debris Flow,Debris,32.90989695,-110.5182077
22835,pt22835,7/30/2006,2006,,5,,Debris Flow,Debris,32.92018913,-110.5632309
22836,pt22836,7/30/2006,2006,,5,,Debris Flow,Debris,32.91982692,-110.5637117
22837,pt22837,7/30/2006,2006,,5,,Debris Flow,Debris,32.91099678,-110.5535919
22838,pt22838,7/30/2006,2006,,5,,Debris Flow,Debris,32.91011822,-110.5484915
22839,pt22839,7/30/2006,2006,,5,,Debris Flow,Debris,32.91105765,-110.54834
22840,pt22840,7/30/2006,2006,,5,,Debris Flow,Debris,32.91137345,-110.5482978
22841,pt22841,7/30/2006,2006,,5,,Debris Flow,Debris,32.91331696,-110.552262
22842,pt22842,7/30/2006,2006,,5,,Debris Flow,Debris,32.91357051,-110.5524699
22843,pt22843,7/30/2006,2006,,5,,Debris Flow,Debris,32.91366586,-110.5524581
22844,pt22844,7/30/2006,2006,,5,,Debris Flow,Debris,32.91371843,-110.5524862
22845,pt22845,7/30/2006,2006,,5,,Debris Flow,Debris,32.91376621,-110.5525085
22846,pt22846,7/30/2006,2006,,5,,Debris Flow,Debris,32.91385712,-110.5525872
22847,pt22847,7/30/2006,2006,,5,,Debris Flow,Debris,32.91378072,-110.552565
22848,pt22848,7/30/2006,2006,,5,,Debris Flow,Debris,32.91390053,-110.5527227
22849,pt22849,7/30/2006,2006,,5,,Debris Flow,Debris,32.91397719,-110.5528185
22850,pt22850,7/30/2006,2006,,5,,Debris Flow,Debris,32.91407762,-110.5528915
22851,pt22851,7/30/2006,2006,,5,,Debris Flow,Debris,32.91417831,-110.553038
22852,pt22852,7/30/2006,2006,,5,,Debris Flow,Debris,32.91428345,-110.5530941
22853,pt22853,7/30/2006,2006,,5,,Debris Flow,Debris,32.91445069,-110.553178
22854,pt22854,7/30/2006,2006,,5,,Debris Flow,Debris,32.91645635,-110.5541817
22855,pt22855,7/30/2006,2006,,5,,Debris Flow,Debris,32.91350284,-110.563042
22856,pt22856,7/30/2006,2006,,5,,Debris Flow,Debris,32.91316497,-110.5627615
22857,pt22857,7/30/2006,2006,,5,,Debris Flow,Debris,32.91230702,-110.562755
22858,pt22858,7/30/2006,2006,,5,,Debris Flow,Debris,32.91263538,-110.5628865
22859,pt22859,7/30/2006,2006,,5,,Debris Flow,Debris,32.91278789,-110.5628272
22860,pt22860,7/30/2006,2006,,5,,Debris Flow,Debris,32.91182607,-110.5626615
22861,pt22861,7/30/2006,2006,,5,,Debris Flow,Debris,32.91205086,-110.562719
22862,pt22862,7/30/2006,2006,,5,,Debris Flow,Debris,32.91128176,-110.5628031
22863,pt22863,7/30/2006,2006,,5,,Debris Flow,Debris,32.90366577,-110.559345
22864,pt22864,7/30/2006,2006,,5,,Debris Flow,Debris,32.91382528,-110.5591759
22865,pt22865,7/30/2006,2006,,5,,Debris Flow,Debris,32.91401135,-110.5588013
22866,pt22866,7/30/2006,2006,,5,,Debris Flow,Debris,32.9108804,-110.5537083
22867,pt22867,7/30/2006,2006,,5,,Debris Flow,Debris,32.91070861,-110.5537664
22868,pt22868,7/30/2006,2006,,5,,Debris Flow,Debris,32.91121732,-110.5484348
22869,pt22869,7/30/2006,2006,,5,,Debris Flow,Debris,32.91203043,-110.5409258
22870,pt22870,7/30/2006,2006,,5,,Debris Flow,Debris,32.91197469,-110.5408685
22871,pt22871,7/30/2006,2006,,5,,Debris Flow,Debris,32.91791561,-110.5417006
22872,pt22872,7/30/2006,2006,,5,,Debris Flow,Debris,32.91797584,-110.5415562
22873,pt22873,7/30/2006,2006,,5,,Debris Flow,Debris,32.9198313,-110.5388492
22874,pt22874,7/30/2006,2006,,5,,Debris Flow,Debris,32.91750652,-110.5245519
22875,pt22875,7/30/2006,2006,,5,,Debris Flow,Debris,32.91738479,-110.5245422
22876,pt22876,7/30/2006,2006,,5,,Debris Flow,Debris,32.91707455,-110.5242629
22877,pt22877,7/30/2006,2006,,5,,Debris Flow,Debris,32.91725123,-110.5243966
22878,pt22878,7/30/2006,2006,,5,,Debris Flow,Debris,32.90682002,-110.5129571
22879,pt22879,7/30/2006,2006,,5,,Debris Flow,Debris,32.90698188,-110.5131064
22880,pt22880,7/30/2006,2006,,5,,Debris Flow,Debris,32.90708297,-110.513181
22881,pt22881,7/30/2006,2006,,5,,Debris Flow,Debris,32.90745194,-110.5132677
22882,pt22882,7/30/2006,2006,,5,,Debris Flow,Debris,32.91969236,-110.5180646
22883,pt22883,7/30/2006,2006,,5,,Debris Flow,Debris,32.91966768,-110.5182607
22884,pt22884,7/30/2006,2006,,5,,Debris Flow,Debris,32.92212553,-110.515617
22885,pt22885,7/30/2006,2006,,5,,Debris Flow,Debris,32.92202315,-110.5157849
22886,pt22886,7/30/2006,2006,,5,,Debris Flow,Debris,32.91315718,-110.5044284
22887,pt22887,7/30/2006,2006,,5,,Debris Flow,Debris,32.91310614,-110.5043153
22888,pt22888,7/30/2006,2006,,5,,Debris Flow,Debris,32.91267378,-110.505864
22889,pt22889,7/30/2006,2006,,5,,Debris Flow,Debris,32.91252356,-110.5076843
22890,pt22890,7/30/2006,2006,,5,,Debris Flow,Debris,32.91224243,-110.5076725
22891,pt22891,7/30/2006,2006,,5,,Debris Flow,Debris,32.91256956,-110.5065177
22892,pt22892,7/30/2006,2006,,5,,Debris Flow,Debris,32.91258566,-110.5063243
22893,pt22893,7/30/2006,2006,,5,,Debris Flow,Debris,32.91316263,-110.493414
22894,pt22894,7/30/2006,2006,,5,,Debris Flow,Debris,32.91329618,-110.4937669
22895,pt22895,7/30/2006,2006,,5,,Debris Flow,Debris,32.91337568,-110.4923517
22896,pt22896,7/30/2006,2006,,5,,Debris Flow,Debris,32.91316827,-110.4948086
22897,pt22897,7/30/2006,2006,,5,,Debris Flow,Debris,32.91310295,-110.4913124
22898,pt22898,7/30/2006,2006,,5,,Debris Flow,Debris,32.91183673,-110.5006907
22899,pt22899,7/30/2006,2006,,5,,Debris Flow,Debris,32.91193675,-110.5003166
22900,pt22900,7/30/2006,2006,,5,,Debris Flow,Debris,32.91206773,-110.4998096
22901,pt22901,7/30/2006,2006,,5,,Debris Flow,Debris,32.91204102,-110.4992578
22902,pt22902,7/30/2006,2006,,5,,Debris Flow,Debris,32.91207154,-110.4990128
22903,pt22903,7/30/2006,2006,,5,,Debris Flow,Debris,32.91231115,-110.4985342
22904,pt22904,7/30/2006,2006,,5,,Debris Flow,Debris,32.9117665,-110.4980144
22905,pt22905,7/30/2006,2006,,5,,Debris Flow,Debris,32.91235633,-110.4975795
